City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
111,winters,38.5249,-121.9708,17.86,63,0,2.94,US,1714363249
112,new norfolk,-42.7826,147.0587,14.28,50,40,4.82,AU,1714363250
113,vila franca do campo,37.7167,-25.4333,12.23,80,35,1.41,PT,1714363250
114,sukhinichi,54.0999,35.3425,8.13,78,3,3.08,RU,1714363250
115,nuuk,64.1835,-51.7216,2.34,64,100,12.35,GL,1714363251
116,wailua homesteads,22.0669,-159.378,25.44,77,75,3.6,US,1714363251
117,tsengel,49.4783,100.8894,9.87,26,7,6.73,MN,1714363252
118,marat,25.0701,45.4615,23.33,48,52,2.66,SA,1714363252
119,isafjordur,66.0755,-23.124,3.18,92,97,3.66,IS,1714363253
120,nagqu,31.5,92.0,7.35,14,100,5.42,CN,1714363254
121,kavieng,-2.5744,150.7967,29.67,74,96,2.31,PG,1714363254
122,tual,-5.6667,132.75,26.94,90,100,8.51,ID,1714363255
123,turabah,21.2141,41.6331,21.65,48,94,3.49,SA,1714363255
124,carbonear,47.7332,-53.2148,4.23,97,100,4.57,CA,1714363256
125,kudahuvadhoo,2.6708,72.8944,27.91,80,100,7.3,MV,1714363256
126,mirny,62.5353,113.9611,-2.65,88,96,3.13,RU,1714363256
127,tezu,27.9167,96.1667,26.31,56,96,0.98,IN,1714363257
128,ust-nera,64.5667,143.2,-1.76,87,100,3.36,RU,1714363257
129,yulinshi,38.2906,109.7494,14.52,23,99,6.99,CN,1714363258
130,kolonia town,6.964,158.206,28.49,82,100,6.63,FM,1714363258
131,ryotsu-minato,38.0833,138.4333,16.43,62,100,4.72,JP,1714363259
132,west island,-12.1568,96.8225,29.99,84,40,5.66,CC,1714363260
133,tanout,14.9709,8.8879,28.05,8,10,5.08,NE,1714363260
134,cill airne,52.05,-9.5167,9.13,96,100,3.4,IE,1714363261
135,inverness,57.4791,-4.224,4.43,94,30,2.06,GB,1714363261
136,paita,-5.0892,-81.1144,22.44,78,37,2.92,PE,1714363262
137,atafu village,-8.5421,-172.5159,27.96,78,100,3.41,TK,1714363262
138,selkirk,50.1436,-96.8845,6.73,66,100,0.89,CA,1714363262
139,raduzhny,62.0961,77.475,-8.82,80,100,8.65,RU,1714363263
